surveyTargetID,surveyID,surveyTargetType,surveyTargetValue,includeOrExclude,isSurveyTargetFullyReported
P81.2A_taxon,P81.2A,taxon,Apocrita,include,False
P81.2A_taxon,P81.2A,taxon,Staphylinidae,include,False
P81.2B_taxon,P81.2B,taxon,Aphidoidea,include,False
P81.2B_taxon,P81.2B,taxon,Staphylinidae,include,False
P82.1A_taxon,P82.1A,taxon,Coleoptera,include,False
P82.1A_taxon,P82.1A,taxon,Staphylinidae,include,False
P10.1A_taxon,P10.1A,taxon,Coleoptera,include,False
P10.1A_taxon,P10.1A,taxon,Diptera,include,False
P10.1A_taxon,P10.1A,taxon,Aphidoidea,include,False
P10.1B_taxon,P10.1B,taxon,Coleoptera,include,False
P10.1B_taxon,P10.1B,taxon,Nematocera,include,False
P100.2B_taxon,P100.2B,taxon,Staphylinidae,include,False
P100.2B_taxon,P100.2B,taxon,Apocrita,include,False
P133.1B_taxon,P133.1B,taxon,Diptera,include,False
P137.2A_taxon,P137.2A,taxon,Coleoptera,include,False
P137.2A_taxon,P137.2A,taxon,Diptera,include,False
P137.2B_taxon,P137.2B,taxon,Coleoptera,include,False
P137.2B_taxon,P137.2B,taxon,Aphidoidea,include,False
P137.2B_taxon,P137.2B,taxon,Diptera,include,False
P137.2B_taxon,P137.2B,taxon,Staphylinidae,include,False
P82.2A_taxon,P82.2A,taxon,Diptera,include,False
P82.2A_taxon,P82.2A,taxon,Coleoptera,include,False
P82.2B_taxon,P82.2B,taxon,Coleoptera,include,False
P82.2B_taxon,P82.2B,taxon,Apocrita,include,False
P143.2A_taxon,P143.2A,taxon,Diptera,include,False
P143.2B_taxon,P143.2B,taxon,Aphidoidea,include,False
P143.2B_taxon,P143.2B,taxon,Staphylinidae,include,False
P143.2B_taxon,P143.2B,taxon,Coleoptera,include,False
P143.2B_taxon,P143.2B,taxon,Diptera,include,False
P159.1A_taxon,P159.1A,taxon,Staphylinidae,include,False
P17.2B_taxon,P17.2B,taxon,Diptera,include,False
P17.2B_taxon,P17.2B,taxon,Staphylinidae,include,False
P17.2B_taxon,P17.2B,taxon,Aphidoidea,include,False
P174.2A_taxon,P174.2A,taxon,Diptera,include,False
P174.2A_taxon,P174.2A,taxon,Apocrita,include,False
P174.2B_taxon,P174.2B,taxon,Diptera,include,False
P174.2B_taxon,P174.2B,taxon,Staphylinidae,include,False
P174.2B_taxon,P174.2B,taxon,Coleoptera,include,False
P18.1B_taxon,P18.1B,taxon,Apocrita,include,False
P18.1B_taxon,P18.1B,taxon,Staphylinidae,include,False
P188.1B_taxon,P188.1B,taxon,Diptera,include,False
P188.1B_taxon,P188.1B,taxon,Staphylinidae,include,False
P188.1B_taxon,P188.1B,taxon,Cantharidae,include,False
P33.1A_taxon,P33.1A,taxon,Diptera,include,False
P2.2A_taxon,P2.2A,taxon,Diptera,include,False
P46.2B_taxon,P46.2B,taxon,Staphylinidae,include,False
P46.2B_taxon,P46.2B,taxon,Diptera,include,False
P46.2B_taxon,P46.2B,taxon,Apocrita,include,False
P46.2B_taxon,P46.2B,taxon,Coleoptera,include,False
P51.2B_taxon,P51.2B,taxon,Staphylinidae,include,False
P51.2B_taxon,P51.2B,taxon,Coleoptera,include,False
P51.2B_taxon,P51.2B,taxon,Apocrita,include,False
P51.2B_taxon,P51.2B,taxon,Aphidoidea,include,False
P51.2B_taxon,P51.2B,taxon,Diptera,include,False
P52.2A_taxon,P52.2A,taxon,Coleoptera,include,False
P54.1A_taxon,P54.1A,taxon,Staphylinidae,include,False
P54.1A_taxon,P54.1A,taxon,Apocrita,include,False
P57.1A_taxon,P57.1A,taxon,Diptera,include,False
P57.1A_taxon,P57.1A,taxon,Coleoptera,include,False
P57.1A_taxon,P57.1A,taxon,Apocrita,include,False
P57.2A_taxon,P57.2A,taxon,Diptera,include,False
P57.2A_taxon,P57.2A,taxon,Coleoptera,include,False
P57.2A_taxon,P57.2A,taxon,Apocrita,include,False
P60.2A_taxon,P60.2A,taxon,Apocrita,include,False
P60.2A_taxon,P60.2A,taxon,Coleoptera,include,False
P60.2A_taxon,P60.2A,taxon,Staphylinidae,include,False
P60.2A_taxon,P60.2A,taxon,Diptera,include,False
P63.2A_taxon,P63.2A,taxon,Staphylinidae,include,False
P63.2A_taxon,P63.2A,taxon,Diptera,include,False
P68.1A_taxon,P68.1A,taxon,Diptera,include,False
P68.1A_taxon,P68.1A,taxon,Coleoptera,include,False
P68.1A_taxon,P68.1A,taxon,Staphylinidae,include,False
P68.1A_taxon,P68.1A,taxon,Aphidoidea,include,False
P100.2A_taxon,P100.2A,taxon,Thysanoptera,include,False
P100.2A_taxon,P100.2A,taxon,Apocrita,include,False
P100.2A_taxon,P100.2A,taxon,Cicadomorpha,include,False
P100.2A_taxon,P100.2A,taxon,Heteroptera,include,False
P100.2A_taxon,P100.2A,taxon,Aphidoidea,include,False
P100.2A_taxon,P100.2A,taxon,Diptera,include,False
P100.2A_taxon,P100.2A,taxon,Coleoptera,include,False
P107.1A_taxon,P107.1A,taxon,Aphidoidea,include,False
P107.1A_taxon,P107.1A,taxon,Coleoptera,include,False
P107.1A_taxon,P107.1A,taxon,Nematocera,include,False
P107.1A_taxon,P107.1A,taxon,Thysanoptera,include,False
P107.1A_taxon,P107.1A,taxon,Apocrita,include,False
P107.1A_taxon,P107.1A,taxon,Diptera,include,False
P113.2A_taxon,P113.2A,taxon,Diptera,include,False
P113.2A_taxon,P113.2A,taxon,Aphidoidea,include,False
P113.2A_taxon,P113.2A,taxon,Apocrita,include,False
P126.1A_taxon,P126.1A,taxon,Heteroptera,include,False
P126.1A_taxon,P126.1A,taxon,Cicadomorpha,include,False
P126.1A_taxon,P126.1A,taxon,Aphidoidea,include,False
P126.1A_taxon,P126.1A,taxon,Symphyta,include,False
P126.1A_taxon,P126.1A,taxon,Coleoptera,include,False
P126.1A_taxon,P126.1A,taxon,Staphylinidae,include,False
P126.1A_taxon,P126.1A,taxon,Thysanoptera,include,False
P133.1A_taxon,P133.1A,taxon,Aphidoidea,include,False
P133.1A_taxon,P133.1A,taxon,Diptera,include,False
P138.2A_taxon,P138.2A,taxon,Thysanoptera,include,False
P138.2A_taxon,P138.2A,taxon,Apocrita,include,False
P138.2A_taxon,P138.2A,taxon,Heteroptera,include,False
P138.2A_taxon,P138.2A,taxon,Cicadomorpha,include,False
P138.2A_taxon,P138.2A,taxon,Aphidoidea,include,False
P138.2A_taxon,P138.2A,taxon,Coleoptera,include,False
P141.1A_taxon,P141.1A,taxon,Symphyta,include,False
P141.1A_taxon,P141.1A,taxon,Apocrita,include,False
P141.1A_taxon,P141.1A,taxon,Nematocera,include,False
P141.1A_taxon,P141.1A,taxon,Thysanoptera,include,False
P141.1A_taxon,P141.1A,taxon,Diptera,include,False
P141.1A_taxon,P141.1A,taxon,Cicadomorpha,include,False
P141.1A_taxon,P141.1A,taxon,Aphidoidea,include,False
P141.1A_taxon,P141.1A,taxon,Coleoptera,include,False
P141.1A_taxon,P141.1A,taxon,Staphylinidae,include,False
P166.2A_taxon,P166.2A,taxon,Apocrita,include,False
P166.2A_taxon,P166.2A,taxon,Thysanoptera,include,False
P166.2A_taxon,P166.2A,taxon,Aphidoidea,include,False
P166.2A_taxon,P166.2A,taxon,Staphylinidae,include,False
P166.2A_taxon,P166.2A,taxon,Coleoptera,include,False
P166.2A_taxon,P166.2A,taxon,Diptera,include,False
P173.1A_taxon,P173.1A,taxon,Diptera,include,False
P173.1A_taxon,P173.1A,taxon,Apocrita,include,False
P173.1A_taxon,P173.1A,taxon,Cicadomorpha,include,False
P173.1A_taxon,P173.1A,taxon,Aphidoidea,include,False
P173.1A_taxon,P173.1A,taxon,Coleoptera,include,False
P173.1A_taxon,P173.1A,taxon,Nematocera,include,False
P173.1A_taxon,P173.1A,taxon,Thysanoptera,include,False
P173.2A_taxon,P173.2A,taxon,Aphidoidea,include,False
P173.2A_taxon,P173.2A,taxon,Cicadomorpha,include,False
P173.2A_taxon,P173.2A,taxon,Heteroptera,include,False
P173.2A_taxon,P173.2A,taxon,Staphylinidae,include,False
P173.2A_taxon,P173.2A,taxon,Thysanoptera,include,False
P188.1A_taxon,P188.1A,taxon,Aphidoidea,include,False
P188.1A_taxon,P188.1A,taxon,Cicadomorpha,include,False
P188.1A_taxon,P188.1A,taxon,Apocrita,include,False
P188.1A_taxon,P188.1A,taxon,Thysanoptera,include,False
P188.1A_taxon,P188.1A,taxon,Coleoptera,include,False
P188.1A_taxon,P188.1A,taxon,Staphylinidae,include,False
P44.2A_taxon,P44.2A,taxon,Apocrita,include,False
P44.2A_taxon,P44.2A,taxon,Aphidoidea,include,False
P44.2A_taxon,P44.2A,taxon,Coleoptera,include,False
P44.2A_taxon,P44.2A,taxon,Staphylinidae,include,False
P44.2A_taxon,P44.2A,taxon,Thysanoptera,include,False
P52.1A_taxon,P52.1A,taxon,Apocrita,include,False
P52.1A_taxon,P52.1A,taxon,Diptera,include,False
P52.1A_taxon,P52.1A,taxon,Thysanoptera,include,False
P58.1A_taxon,P58.1A,taxon,Staphylinidae,include,False
P58.1A_taxon,P58.1A,taxon,Coleoptera,include,False
P58.1A_taxon,P58.1A,taxon,Diptera,include,False
P58.1A_taxon,P58.1A,taxon,Apocrita,include,False
P58.1A_taxon,P58.1A,taxon,Aphidoidea,include,False
P58.1A_taxon,P58.1A,taxon,Nematocera,include,False
P84.1A_taxon,P84.1A,taxon,Coleoptera,include,False
P84.1A_taxon,P84.1A,taxon,Thysanoptera,include,False
P84.1A_taxon,P84.1A,taxon,Cicadomorpha,include,False
P84.1A_taxon,P84.1A,taxon,Aphidoidea,include,False
P84.1A_taxon,P84.1A,taxon,Diptera,include,False
P84.1A_taxon,P84.1A,taxon,Apocrita,include,False
P91.1A_taxon,P91.1A,taxon,Symphyta,include,False
P91.1A_taxon,P91.1A,taxon,Diptera,include,False
P91.1A_taxon,P91.1A,taxon,Aphidoidea,include,False
P91.1A_taxon,P91.1A,taxon,Apocrita,include,False
P91.1A_taxon,P91.1A,taxon,Coleoptera,include,False
P91.1A_taxon,P91.1A,taxon,Thysanoptera,include,False
P99.2A_taxon,P99.2A,taxon,Diptera,include,False
P99.2A_taxon,P99.2A,taxon,Coleoptera,include,False
P99.2A_taxon,P99.2A,taxon,Apocrita,include,False
P99.2A_taxon,P99.2A,taxon,Aphidoidea,include,False
P99.2A_taxon,P99.2A,taxon,Staphylinidae,include,False
P99.2A_taxon,P99.2A,taxon,Cicadomorpha,include,False
P116.1A_taxon,P116.1A,taxon,Heteroptera,include,False
P116.1A_taxon,P116.1A,taxon,Aphidoidea,include,False
P116.1A_taxon,P116.1A,taxon,Coleoptera,include,False
P116.1A_taxon,P116.1A,taxon,Staphylinidae,include,False
P116.1A_taxon,P116.1A,taxon,Apocrita,include,False
P116.1A_taxon,P116.1A,taxon,Thysanoptera,include,False
P121.1A_taxon,P121.1A,taxon,Aphidoidea,include,False
P121.1A_taxon,P121.1A,taxon,Nematocera,include,False
P121.1A_taxon,P121.1A,taxon,Coleoptera,include,False
P164.2A_taxon,P164.2A,taxon,Diptera,include,False
P164.2A_taxon,P164.2A,taxon,Apocrita,include,False
P164.2A_taxon,P164.2A,taxon,Staphylinidae,include,False
P164.2A_taxon,P164.2A,taxon,Thysanoptera,include,False
P164.2A_taxon,P164.2A,taxon,Aphidoidea,include,False
P4.2A_taxon,P4.2A,taxon,Apocrita,include,False
P4.2A_taxon,P4.2A,taxon,Heteroptera,include,False
P4.2A_taxon,P4.2A,taxon,Aphidoidea,include,False
P4.2A_taxon,P4.2A,taxon,Coleoptera,include,False
P4.2A_taxon,P4.2A,taxon,Diptera,include,False
P4.2A_taxon,P4.2A,taxon,Thysanoptera,include,False
P77.2A_taxon,P77.2A,taxon,Cicadomorpha,include,False
P77.2A_taxon,P77.2A,taxon,Aphidoidea,include,False
P77.2A_taxon,P77.2A,taxon,Staphylinidae,include,False
P77.2A_taxon,P77.2A,taxon,Coleoptera,include,False
P77.2A_taxon,P77.2A,taxon,Apocrita,include,False
P80.2A_taxon,P80.2A,taxon,Thysanoptera,include,False
P80.2A_taxon,P80.2A,taxon,Heteroptera,include,False
P80.2A_taxon,P80.2A,taxon,Diptera,include,False
P80.2A_taxon,P80.2A,taxon,Aphidoidea,include,False
P80.2A_taxon,P80.2A,taxon,Cicadomorpha,include,False
P80.2A_taxon,P80.2A,taxon,Coleoptera,include,False
P85.1A_taxon,P85.1A,taxon,Diptera,include,False
P85.1A_taxon,P85.1A,taxon,Aphidoidea,include,False
P85.1A_taxon,P85.1A,taxon,Heteroptera,include,False
P190.2A_taxon,P190.2A,taxon,Apocrita,include,False
P190.2A_taxon,P190.2A,taxon,Staphylinidae,include,False
P190.2A_taxon,P190.2A,taxon,Heteroptera,include,False
P190.2A_taxon,P190.2A,taxon,Aphidoidea,include,False
P41.2A_taxon,P41.2A,taxon,Aphidoidea,include,False
P41.2A_taxon,P41.2A,taxon,Cicadomorpha,include,False
P41.2A_taxon,P41.2A,taxon,Staphylinidae,include,False
P41.2A_taxon,P41.2A,taxon,Thysanoptera,include,False
P180.2A_taxon,P180.2A,taxon,Apocrita,include,False
P180.2A_taxon,P180.2A,taxon,Nematocera,include,False
P180.2A_taxon,P180.2A,taxon,Staphylinidae,include,False
P180.2A_taxon,P180.2A,taxon,Coleoptera,include,False
P180.2A_taxon,P180.2A,taxon,Aphidoidea,include,False
P180.2A_taxon,P180.2A,taxon,Heteroptera,include,False
P162.1A_taxon,P162.1A,taxon,Aphidoidea,include,False
P162.1A_taxon,P162.1A,taxon,Staphylinidae,include,False
P162.1A_taxon,P162.1A,taxon,Coleoptera,include,False
P162.1A_taxon,P162.1A,taxon,Heteroptera,include,False
P162.1A_taxon,P162.1A,taxon,Cicadomorpha,include,False
P162.1A_taxon,P162.1A,taxon,Nematocera,include,False
P162.1A_taxon,P162.1A,taxon,Thysanoptera,include,False
P170.1A_taxon,P170.1A,taxon,Coleoptera,include,False
P170.1A_taxon,P170.1A,taxon,Diptera,include,False
P170.1A_taxon,P170.1A,taxon,Thysanoptera,include,False
P170.1A_taxon,P170.1A,taxon,Staphylinidae,include,False
P170.1A_taxon,P170.1A,taxon,Aphidoidea,include,False
P170.1A_taxon,P170.1A,taxon,Apocrita,include,False
P173.2B_taxon,P173.2B,taxon,Staphylinidae,include,False
P173.2B_taxon,P173.2B,taxon,Coleoptera,include,False
P173.2B_taxon,P173.2B,taxon,Diptera,include,False
P173.2B_taxon,P173.2B,taxon,Nematocera,include,False
P173.2B_taxon,P173.2B,taxon,Cicadomorpha,include,False
P173.2B_taxon,P173.2B,taxon,Aphidoidea,include,False
P173.2B_taxon,P173.2B,taxon,Apocrita,include,False
P192.1A_taxon,P192.1A,taxon,Nematocera,include,False
P192.1A_taxon,P192.1A,taxon,Diptera,include,False
P192.1A_taxon,P192.1A,taxon,Staphylinidae,include,False
P192.1A_taxon,P192.1A,taxon,Coleoptera,include,False
P192.1A_taxon,P192.1A,taxon,Aphidoidea,include,False
P192.1A_taxon,P192.1A,taxon,Thysanoptera,include,False
P192.1B_taxon,P192.1B,taxon,Aphidoidea,include,False
P192.1B_taxon,P192.1B,taxon,Staphylinidae,include,False
P192.1B_taxon,P192.1B,taxon,Coleoptera,include,False
P192.1B_taxon,P192.1B,taxon,Thysanoptera,include,False
P192.1B_taxon,P192.1B,taxon,Apocrita,include,False
P192.2A_taxon,P192.2A,taxon,Apocrita,include,False
P192.2A_taxon,P192.2A,taxon,Aphidoidea,include,False
P192.2A_taxon,P192.2A,taxon,Heteroptera,include,False
P192.2A_taxon,P192.2A,taxon,Coleoptera,include,False
P192.2B_taxon,P192.2B,taxon,Diptera,include,False
P192.2B_taxon,P192.2B,taxon,Symphyta,include,False
P192.2B_taxon,P192.2B,taxon,Apocrita,include,False
P192.2B_taxon,P192.2B,taxon,Cicadomorpha,include,False
P192.2B_taxon,P192.2B,taxon,Aphidoidea,include,False
P192.2B_taxon,P192.2B,taxon,Thysanoptera,include,False
P193.1A_taxon,P193.1A,taxon,Nematocera,include,False
P193.1A_taxon,P193.1A,taxon,Diptera,include,False
P193.1A_taxon,P193.1A,taxon,Coleoptera,include,False
P193.1A_taxon,P193.1A,taxon,Staphylinidae,include,False
P193.1A_taxon,P193.1A,taxon,Apocrita,include,False
P193.1A_taxon,P193.1A,taxon,Aphidoidea,include,False
P193.1A_taxon,P193.1A,taxon,Heteroptera,include,False
P193.1B_taxon,P193.1B,taxon,Nematocera,include,False
P193.1B_taxon,P193.1B,taxon,Diptera,include,False
P193.1B_taxon,P193.1B,taxon,Staphylinidae,include,False
P193.1B_taxon,P193.1B,taxon,Coleoptera,include,False
P193.1B_taxon,P193.1B,taxon,Cicadomorpha,include,False
P193.1B_taxon,P193.1B,taxon,Aphidoidea,include,False
P193.1B_taxon,P193.1B,taxon,Thysanoptera,include,False
P193.1B_taxon,P193.1B,taxon,Apocrita,include,False
P193.2A_taxon,P193.2A,taxon,Heteroptera,include,False
P193.2A_taxon,P193.2A,taxon,Cicadomorpha,include,False
P193.2A_taxon,P193.2A,taxon,Aphidoidea,include,False
P193.2A_taxon,P193.2A,taxon,Apocrita,include,False
P193.2A_taxon,P193.2A,taxon,Nematocera,include,False
P193.2A_taxon,P193.2A,taxon,Staphylinidae,include,False
P193.2A_taxon,P193.2A,taxon,Coleoptera,include,False
P193.2A_taxon,P193.2A,taxon,Diptera,include,False
P22.2A_taxon,P22.2A,taxon,Heteroptera,include,False
P22.2A_taxon,P22.2A,taxon,Apocrita,include,False
P22.2A_taxon,P22.2A,taxon,Coleoptera,include,False
P47.2A_taxon,P47.2A,taxon,Heteroptera,include,False
P47.2A_taxon,P47.2A,taxon,Aphidoidea,include,False
P47.2A_taxon,P47.2A,taxon,Diptera,include,False
P47.2A_taxon,P47.2A,taxon,Apocrita,include,False
P47.2A_taxon,P47.2A,taxon,Thysanoptera,include,False
P47.2A_taxon,P47.2A,taxon,Nematocera,include,False
P47.2A_taxon,P47.2A,taxon,Staphylinidae,include,False
P47.2A_taxon,P47.2A,taxon,Coleoptera,include,False
P72.1A_taxon,P72.1A,taxon,Thysanoptera,include,False
P72.1A_taxon,P72.1A,taxon,Aphidoidea,include,False
P72.1A_taxon,P72.1A,taxon,Coleoptera,include,False
P72.1A_taxon,P72.1A,taxon,Diptera,include,False
P72.1B_taxon,P72.1B,taxon,Staphylinidae,include,False
P72.1B_taxon,P72.1B,taxon,Coleoptera,include,False
P72.1B_taxon,P72.1B,taxon,Cicadomorpha,include,False
P72.1B_taxon,P72.1B,taxon,Aphidoidea,include,False
P72.1B_taxon,P72.1B,taxon,Nematocera,include,False
P72.1B_taxon,P72.1B,taxon,Diptera,include,False
P72.1B_taxon,P72.1B,taxon,Apocrita,include,False
P91.2A_taxon,P91.2A,taxon,Apocrita,include,False
P91.2A_taxon,P91.2A,taxon,Cicadomorpha,include,False
P91.2A_taxon,P91.2A,taxon,Aphidoidea,include,False
P91.2A_taxon,P91.2A,taxon,Thysanoptera,include,False
P91.2A_taxon,P91.2A,taxon,Heteroptera,include,False
P91.2A_taxon,P91.2A,taxon,Coleoptera,include,False
P91.2A_taxon,P91.2A,taxon,Staphylinidae,include,False
P99.1A_taxon,P99.1A,taxon,Diptera,include,False
P99.1A_taxon,P99.1A,taxon,Aphidoidea,include,False
P99.1A_taxon,P99.1A,taxon,Staphylinidae,include,False
P99.1A_taxon,P99.1A,taxon,Coleoptera,include,False
P135.1A_taxon,P135.1A,taxon,Coleoptera,include,False
P135.1A_taxon,P135.1A,taxon,Apocrita,include,False
P135.1A_taxon,P135.1A,taxon,Aphidoidea,include,False
P135.1B_taxon,P135.1B,taxon,Diptera,include,False
P135.1B_taxon,P135.1B,taxon,Cicadomorpha,include,False
P135.1B_taxon,P135.1B,taxon,Coleoptera,include,False
P135.1B_taxon,P135.1B,taxon,Staphylinidae,include,False
P135.1B_taxon,P135.1B,taxon,Apocrita,include,False
P135.1B_taxon,P135.1B,taxon,Aphidoidea,include,False
P135.2A_taxon,P135.2A,taxon,Aphidoidea,include,False
P135.2A_taxon,P135.2A,taxon,Diptera,include,False
P135.2A_taxon,P135.2A,taxon,Apocrita,include,False
P135.2B_taxon,P135.2B,taxon,Diptera,include,False
P135.2B_taxon,P135.2B,taxon,Nematocera,include,False
P135.2B_taxon,P135.2B,taxon,Coleoptera,include,False
P135.2B_taxon,P135.2B,taxon,Staphylinidae,include,False
P135.2B_taxon,P135.2B,taxon,Aphidoidea,include,False
P156.1A_taxon,P156.1A,taxon,Diptera,include,False
P156.1A_taxon,P156.1A,taxon,Aphidoidea,include,False
P156.1A_taxon,P156.1A,taxon,Cicadomorpha,include,False
P107.1B_taxon,P107.1B,taxon,Staphylinidae,include,False
P107.1B_taxon,P107.1B,taxon,Coleoptera,include,False
P107.1B_taxon,P107.1B,taxon,Symphyta,include,False
P107.1B_taxon,P107.1B,taxon,Aphidoidea,include,False
P107.1B_taxon,P107.1B,taxon,Cicadomorpha,include,False
P107.1B_taxon,P107.1B,taxon,Diptera,include,False
P107.2A_taxon,P107.2A,taxon,Diptera,include,False
P107.2A_taxon,P107.2A,taxon,Apocrita,include,False
P107.2A_taxon,P107.2A,taxon,Coleoptera,include,False
P107.2A_taxon,P107.2A,taxon,Staphylinidae,include,False
P107.2B_taxon,P107.2B,taxon,Diptera,include,False
P107.2B_taxon,P107.2B,taxon,Staphylinidae,include,False
P107.2B_taxon,P107.2B,taxon,Apocrita,include,False
P108.1B_taxon,P108.1B,taxon,Coleoptera,include,False
P108.1B_taxon,P108.1B,taxon,Staphylinidae,include,False
P108.1B_taxon,P108.1B,taxon,Apocrita,include,False
P123.2A_taxon,P123.2A,taxon,Staphylinidae,include,False
P123.2A_taxon,P123.2A,taxon,Coleoptera,include,False
P123.2A_taxon,P123.2A,taxon,Cicadomorpha,include,False
P123.2A_taxon,P123.2A,taxon,Heteroptera,include,False
P123.2A_taxon,P123.2A,taxon,Aphidoidea,include,False
P123.2A_taxon,P123.2A,taxon,Apocrita,include,False
P13.2B_taxon,P13.2B,taxon,Heteroptera,include,False
P13.2B_taxon,P13.2B,taxon,Aphidoidea,include,False
P13.2B_taxon,P13.2B,taxon,Apocrita,include,False
P13.2B_taxon,P13.2B,taxon,Staphylinidae,include,False
P13.2B_taxon,P13.2B,taxon,Coleoptera,include,False
P13.2B_taxon,P13.2B,taxon,Diptera,include,False
P13.2B_taxon,P13.2B,taxon,Thysanoptera,include,False
P147.1A_taxon,P147.1A,taxon,Heteroptera,include,False
P147.1A_taxon,P147.1A,taxon,Cicadomorpha,include,False
P147.1A_taxon,P147.1A,taxon,Diptera,include,False
P147.1A_taxon,P147.1A,taxon,Apocrita,include,False
P147.1A_taxon,P147.1A,taxon,Aphidoidea,include,False
P147.1A_taxon,P147.1A,taxon,Staphylinidae,include,False
P147.1B_taxon,P147.1B,taxon,Staphylinidae,include,False
P147.1B_taxon,P147.1B,taxon,Coleoptera,include,False
P147.1B_taxon,P147.1B,taxon,Apocrita,include,False
P147.1B_taxon,P147.1B,taxon,Diptera,include,False
P147.1B_taxon,P147.1B,taxon,Heteroptera,include,False
P147.1B_taxon,P147.1B,taxon,Cicadomorpha,include,False
P147.1B_taxon,P147.1B,taxon,Aphidoidea,include,False
P161.1A_taxon,P161.1A,taxon,Coleoptera,include,False
P161.1A_taxon,P161.1A,taxon,Diptera,include,False
P161.1A_taxon,P161.1A,taxon,Aphidoidea,include,False
P161.1A_taxon,P161.1A,taxon,Apocrita,include,False
P161.1A_taxon,P161.1A,taxon,Thysanoptera,include,False
P177.1A_taxon,P177.1A,taxon,Diptera,include,False
P177.1A_taxon,P177.1A,taxon,Staphylinidae,include,False
P177.1A_taxon,P177.1A,taxon,Apocrita,include,False
P177.1A_taxon,P177.1A,taxon,Aphidoidea,include,False
P177.1B_taxon,P177.1B,taxon,Staphylinidae,include,False
P177.1B_taxon,P177.1B,taxon,Coleoptera,include,False
P177.1B_taxon,P177.1B,taxon,Diptera,include,False
P177.1B_taxon,P177.1B,taxon,Nematocera,include,False
P177.1B_taxon,P177.1B,taxon,Apocrita,include,False
P177.1B_taxon,P177.1B,taxon,Cicadomorpha,include,False
P177.1B_taxon,P177.1B,taxon,Aphidoidea,include,False
P183.1A_taxon,P183.1A,taxon,Diptera,include,False
P183.1A_taxon,P183.1A,taxon,Cicadomorpha,include,False
P183.1A_taxon,P183.1A,taxon,Aphidoidea,include,False
P183.1A_taxon,P183.1A,taxon,Staphylinidae,include,False
P183.1A_taxon,P183.1A,taxon,Coleoptera,include,False
P183.1A_taxon,P183.1A,taxon,Thysanoptera,include,False
P183.1B_taxon,P183.1B,taxon,Diptera,include,False
P183.1B_taxon,P183.1B,taxon,Cicadomorpha,include,False
P183.1B_taxon,P183.1B,taxon,Aphidoidea,include,False
P183.1B_taxon,P183.1B,taxon,Heteroptera,include,False
P183.1B_taxon,P183.1B,taxon,Coleoptera,include,False
P183.1B_taxon,P183.1B,taxon,Staphylinidae,include,False
P183.1B_taxon,P183.1B,taxon,Apocrita,include,False
P193.2B_taxon,P193.2B,taxon,Nematocera,include,False
P193.2B_taxon,P193.2B,taxon,Aphidoidea,include,False
P193.2B_taxon,P193.2B,taxon,Coleoptera,include,False
P193.2B_taxon,P193.2B,taxon,Staphylinidae,include,False
P193.2B_taxon,P193.2B,taxon,Diptera,include,False
P193.2B_taxon,P193.2B,taxon,Apocrita,include,False
P3.2B_taxon,P3.2B,taxon,Diptera,include,False
P3.2B_taxon,P3.2B,taxon,Staphylinidae,include,False
P3.2B_taxon,P3.2B,taxon,Coleoptera,include,False
P3.2B_taxon,P3.2B,taxon,Apocrita,include,False
